dt_notific,precipitacao,ponto_orvalho,temp_media,temp_max,temp_min,umidade,precipitacao_soma_5d,precipitacao_soma_10d,precipitacao_soma_15d,ponto_orvalho_media_5d,ponto_orvalho_media_10d,ponto_orvalho_media_15d,temp_media_media_5d,temp_media_media_10d,temp_media_media_15d,temp_max_media_5d,temp_max_media_10d,temp_max_media_15d,temp_min_media_5d,temp_min_media_10d,temp_min_media_15d,umidade_media_5d,umidade_media_10d,umidade_media_15d,quantidade_de_casos,quantidade_de_casos_7dias,quantidade_de_casos_14dias,quantidade_de_casos_21dias,estacao
2023-01-05,22.6,18.8,20.3,23.2,18.6,90.8,59.0,146.0,148.0,18.38,18.17,17.62,20.84,21.62,21.567,25.78,27.04,27.187,18.5,18.69,18.473,86.16,81.64,79.22,11,11,11,11,Verão
2023-01-06,22.0,19.3,20.9,23.9,19.2,90.7,78.6,147.6,169.8,18.58,18.29,17.827,20.76,21.52,21.5,25.28,26.58,26.953,18.56,18.84,18.573,87.6,82.71,80.533,4,4,4,4,Verão
2023-01-07,81.8,18.7,21.1,27.6,18.8,86.9,151.6,229.4,251.6,18.74,18.37,18.04,20.78,21.29,21.5,25.58,26.55,27.053,18.66,18.71,18.7,88.36,84.14,81.573,4,4,4,4,Verão
2023-01-08,52.8,18.7,20.7,25.2,18.9,88.6,198.0,282.2,304.4,18.82,18.41,18.193,20.76,21.1,21.433,25.36,26.3,26.84,18.72,18.62,18.727,88.88,85.28,82.653,1,1,1,1,Verão
2023-01-09,13.0,18.4,21.2,28.4,18.2,84.9,192.2,293.2,317.2,18.78,18.49,18.273,20.84,20.95,21.38,25.66,26.18,26.86,18.74,18.55,18.713,88.38,86.31,83.267,9,9,9,9,Verão
2023-01-10,9.8,18.5,22.1,29.4,18.6,81.3,179.4,238.4,325.4,18.72,18.55,18.353,21.2,21.02,21.48,26.9,26.34,26.993,18.74,18.62,18.707,86.48,86.32,83.253,15,15,15,15,Verão
2023-01-11,6.0,18.1,22.1,29.2,18.6,78.8,163.4,242.0,311.0,18.48,18.53,18.353,21.44,21.1,21.493,27.96,26.62,27.04,18.62,18.59,18.767,84.1,85.85,83.173,9,9,9,9,Verão
2023-01-12,18.2,18.1,20.8,26.2,18.2,84.7,99.8,251.4,329.2,18.36,18.55,18.367,21.38,21.08,21.32,27.68,26.63,26.927,18.5,18.58,18.64,83.66,86.01,83.98,2,2,2,2,Verão
2023-01-13,1.0,17.7,23.1,30.7,17.5,73.3,48.0,246.0,330.2,18.16,18.49,18.327,21.86,21.31,21.353,28.78,27.07,27.127,18.22,18.47,18.487,80.6,84.74,83.72,6,6,6,6,Verão
2023-01-14,15.0,18.5,23.8,30.3,19.6,74.5,50.0,242.2,343.2,18.18,18.48,18.387,22.38,21.61,21.427,29.16,27.41,27.173,18.5,18.62,18.533,78.52,83.45,83.713,3,3,3,3,Verão
2023-01-15,0.2,19.0,25.4,31.4,20.8,69.0,40.4,219.8,278.8,18.28,18.5,18.46,23.04,22.12,21.693,29.56,28.23,27.413,18.94,18.84,18.727,76.06,81.27,82.9,4,4,4,4,Verão
2023-01-16,0.0,16.4,24.4,30.8,19.7,62.7,34.4,197.8,276.4,17.94,18.21,18.333,23.5,22.47,21.9,29.88,28.92,27.707,19.16,18.89,18.78,72.84,78.47,81.513,18,18,18,18,Verão
2023-01-17,0.0,15.5,24.1,30.4,19.4,59.7,16.2,116.0,267.6,17.42,17.89,18.173,24.16,22.77,22.107,30.72,29.2,27.993,19.4,18.95,18.853,67.84,75.75,79.953,8,8,8,8,Verão
2023-01-18,0.0,16.9,24.6,31.0,20.1,63.9,15.2,63.2,261.2,17.26,17.71,18.08,24.46,23.16,22.36,30.78,29.78,28.307,19.92,19.07,18.953,65.96,73.28,78.48,11,11,11,11,Verão
2023-01-19,22.4,17.7,22.5,28.6,17.5,75.2,22.6,72.6,264.8,17.1,17.64,18.02,24.2,23.29,22.473,30.44,29.8,28.42,19.5,19.0,18.913,66.1,72.31,77.667,9,9,9,9,Verão
2023-01-20,0.2,17.1,21.3,28.2,19.2,77.8,22.6,63.0,242.4,16.72,17.5,17.907,23.38,23.21,22.54,29.8,29.68,28.753,19.18,19.06,18.953,67.86,71.96,76.8,9,9,9,9,Verão
2023-01-21,38.2,18.1,19.6,23.6,17.3,91.1,60.8,95.2,258.6,17.06,17.5,17.827,22.42,22.96,22.453,28.36,29.12,28.733,18.7,18.93,18.827,73.54,73.19,76.827,4,4,4,4,Verão
2023-01-22,19.4,18.6,21.3,28.3,18.8,85.6,80.2,96.4,196.2,17.68,17.55,17.82,21.86,23.01,22.467,27.94,29.33,28.78,18.58,18.99,18.827,78.72,73.28,76.74,3,3,3,3,Verão
2023-01-23,66.2,19.2,22.1,28.0,19.2,84.3,146.4,161.6,209.6,18.14,17.7,17.853,21.36,22.91,22.56,27.34,29.06,28.967,18.4,19.16,18.847,82.8,74.38,76.453,19,19,19,19,Verão
2023-01-24,4.6,19.5,21.6,28.0,19.7,87.7,128.6,151.2,201.2,18.5,17.8,17.927,21.18,22.69,22.587,27.22,28.83,28.94,18.84,19.17,18.947,85.3,75.7,76.64,9,9,9,9,Verão
2023-01-25,22.6,18.9,21.6,29.3,18.7,86.1,151.0,173.6,214.0,18.86,17.79,17.953,21.24,22.31,22.553,27.44,28.62,28.933,18.74,18.96,18.953,86.96,77.41,76.96,23,23,23,23,Verão
2023-01-26,25.6,18.4,22.3,29.5,18.7,79.9,138.4,199.2,233.6,18.92,17.99,17.973,21.78,22.1,22.567,28.62,28.49,28.953,19.02,18.86,18.96,84.72,79.13,77.033,8,8,8,8,Verão
2023-01-27,4.8,18.5,22.9,29.2,18.5,77.2,123.8,204.0,220.2,18.9,18.29,18.0,22.1,21.98,22.707,28.8,28.37,29.153,18.96,18.77,18.98,83.04,80.88,76.533,15,15,15,15,Verão
2023-01-28,0.4,18.5,23.2,30.9,20.3,76.5,58.0,204.4,219.6,18.76,18.45,18.053,22.32,21.84,22.713,29.38,28.36,29.167,19.18,18.79,19.167,81.48,82.14,76.747,13,13,13,13,Verão
2023-01-29,2.0,17.6,23.8,31.5,19.4,70.6,55.4,184.0,206.6,18.38,18.44,17.993,22.76,21.97,22.713,30.08,28.65,29.247,19.12,18.98,19.153,78.06,81.68,76.487,2,2,2,2,Verão
2023-01-30,4.6,18.6,21.6,29.3,17.8,83.8,37.4,188.4,211.0,18.32,18.59,17.967,22.76,22.0,22.46,30.08,28.76,29.107,18.94,18.84,18.953,77.6,82.28,77.473,21,21,21,21,Verão
2023-01-31,15.0,17.1,23.4,30.7,18.6,69.0,26.8,165.2,226.0,18.06,18.49,18.013,22.98,22.38,22.393,30.32,29.47,29.1,18.92,18.97,18.88,75.42,80.07,77.893,13,13,13,13,Verão
2023-02-01,0.0,15.8,23.8,30.2,19.3,61.8,22.0,145.8,226.0,17.52,18.21,18.033,23.16,22.63,22.373,30.52,29.66,29.087,19.08,19.02,18.873,72.34,77.69,78.033,18,18,18,18,Verão
2023-02-02,0.0,16.3,24.1,29.8,20.5,62.2,21.6,79.6,226.0,17.08,17.92,17.993,23.34,22.83,22.34,30.3,29.84,29.007,19.12,19.15,18.9,69.48,75.48,77.92,26,26,26,26,Verão
2023-02-03,0.0,16.7,25.4,31.6,19.6,59.7,19.6,75.0,203.6,16.9,17.64,17.927,23.66,23.21,22.533,30.32,30.2,29.207,19.16,19.14,19.04,67.3,72.68,76.887,24,24,24,24,Verão
2023-02-04,0.0,17.4,25.9,32.3,20.5,61.4,15.0,52.4,203.4,16.66,17.49,17.947,24.52,23.64,22.84,30.92,30.5,29.48,19.7,19.32,19.127,62.82,70.21,75.793,6,6,6,6,Verão
2023-02-05,0.0,17.9,26.2,32.7,20.6,62.1,0.0,26.8,165.2,16.82,17.44,17.933,25.08,24.03,23.28,31.32,30.82,30.087,20.1,19.51,19.347,61.44,68.43,73.86,7,7,7,7,Verão
2023-02-06,0.0,18.5,25.2,31.5,20.5,67.5,0.0,22.0,145.8,17.36,17.44,17.927,25.36,24.26,23.54,31.58,31.05,30.3,20.34,19.71,19.46,62.58,67.46,72.653,22,22,22,22,Verão
2023-02-07,0.4,18.2,23.0,30.2,19.1,75.1,0.4,22.0,80.0,17.74,17.41,17.86,25.14,24.24,23.6,31.66,30.98,30.447,20.06,19.59,19.453,65.16,67.32,72.04,17,17,17,17,Verão
2023-02-08,3.8,17.4,22.0,28.9,18.4,76.3,4.2,23.8,79.2,17.88,17.39,17.72,24.46,24.06,23.627,31.12,30.72,30.507,19.82,19.49,19.367,68.48,67.89,71.28,19,19,19,19,Verão
2023-02-09,14.2,17.7,21.5,29.0,17.2,79.9,18.4,33.4,70.8,17.94,17.3,17.64,23.58,24.05,23.62,30.46,30.69,30.487,19.16,19.43,19.267,72.18,67.5,70.867,21,21,21,21,Verão
2023-02-10,0.0,17.5,23.3,31.0,17.9,72.0,18.4,18.4,45.2,17.86,17.34,17.58,23.0,24.04,23.687,30.12,30.72,30.587,18.62,19.36,19.213,74.16,67.8,70.34,25,25,25,25,Verão
2023-02-11,0.0,16.8,24.6,30.4,20.4,62.9,18.4,18.4,40.4,17.52,17.44,17.467,22.88,24.12,23.8,29.9,30.74,30.667,18.6,19.47,19.34,73.24,67.91,69.387,10,10,10,10,Verão
2023-02-12,0.0,18.0,23.3,30.4,21.2,72.8,18.0,18.4,40.0,17.48,17.61,17.433,22.94,24.04,23.807,29.94,30.8,30.633,19.02,19.54,19.4,72.78,68.97,69.14,11,11,11,11,Verão
2023-02-13,17.0,18.2,23.2,30.6,18.3,75.3,31.2,35.4,55.0,17.64,17.76,17.473,23.18,23.82,23.767,30.28,30.7,30.573,19.0,19.41,19.327,72.58,70.53,69.453,30,30,30,30,Verão
2023-02-14,0.0,18.4,24.1,32.4,19.4,72.6,17.0,35.4,50.4,17.78,17.86,17.46,23.7,23.64,23.933,30.96,30.71,30.78,19.44,19.3,19.433,71.12,71.65,68.707,30,30,30,30,Verão
2023-02-15,25.0,18.6,23.9,31.4,18.9,74.1,42.0,60.4,60.4,18.0,17.93,17.56,23.82,23.41,23.967,31.04,30.58,30.827,19.64,19.13,19.453,71.54,72.85,69.047,27,27,27,27,Verão
2023-02-16,28.8,18.0,22.5,30.2,17.9,77.4,70.8,89.2,89.2,18.24,17.88,17.707,23.4,23.14,23.88,31.0,30.45,30.827,19.14,18.87,19.36,74.44,73.84,70.087,41,41,41,41,Verão
2023-02-17,0.2,18.1,23.6,31.6,19.7,73.0,71.0,89.0,89.4,18.26,17.87,17.827,23.46,23.2,23.847,31.24,30.59,30.947,18.84,18.93,19.307,74.48,73.63,70.807,33,33,33,33,Verão
2023-02-18,9.8,19.0,22.9,29.7,19.5,79.9,63.8,95.0,99.2,18.42,18.03,17.98,23.4,23.29,23.68,31.06,30.67,30.82,19.08,19.04,19.3,75.4,73.99,72.153,11,11,11,11,Verão
2023-02-19,0.2,17.8,23.7,29.6,19.6,71.8,64.0,81.0,99.4,18.3,18.04,18.007,23.32,23.51,23.533,30.5,30.73,30.64,19.12,19.28,19.24,75.24,73.18,72.847,19,19,19,19,Verão
2023-02-20,0.0,16.8,23.5,29.9,18.7,67.8,39.0,81.0,99.4,17.94,17.97,17.933,23.24,23.53,23.353,30.2,30.62,30.453,19.08,19.36,19.113,73.98,72.76,73.227,21,21,21,21,Verão
2023-02-21,0.0,16.5,23.4,30.2,19.0,66.6,10.2,81.0,99.4,17.64,17.94,17.8,23.42,23.41,23.233,30.2,30.6,30.367,19.3,19.22,19.013,71.82,73.13,73.167,17,17,17,17,Verão
2023-02-22,0.0,16.9,24.7,31.2,20.6,63.0,10.0,81.0,99.0,17.4,17.83,17.713,23.64,23.55,23.347,30.12,30.68,30.433,19.48,19.16,19.113,69.82,72.15,72.36,28,28,28,28,Verão
2023-02-23,0.0,17.6,24.5,29.0,21.1,65.9,0.2,64.0,95.2,17.12,17.77,17.727,23.96,23.68,23.513,29.98,30.52,30.44,19.8,19.44,19.293,67.02,71.21,71.667,67,67,67,67,Verão
2023-02-24,0.0,17.4,24.5,30.1,19.1,65.6,0.0,64.0,81.0,17.04,17.67,17.707,24.12,23.72,23.713,30.08,30.29,30.513,19.7,19.41,19.42,65.78,70.51,70.713,49,49,49,49,Verão
2023-02-25,0.0,16.9,24.9,31.4,19.9,62.3,0.0,39.0,81.0,17.06,17.5,17.667,24.4,23.82,23.82,30.38,30.29,30.54,19.94,19.51,19.553,64.68,69.33,70.067,24,24,24,24,Verão
2023-02-26,0.0,17.5,24.9,30.9,21.2,64.0,0.0,10.2,81.0,17.26,17.45,17.713,24.7,24.06,23.84,30.52,30.36,30.573,20.38,19.84,19.607,64.16,67.99,70.14,23,23,23,23,Verão
2023-02-27,0.0,16.2,24.8,30.5,19.4,59.6,0.0,10.0,81.0,17.12,17.26,17.593,24.72,24.18,23.94,30.38,30.25,30.58,20.14,19.81,19.487,63.48,66.65,69.26,71,71,71,71,Verão
2023-02-28,0.0,16.0,24.5,30.8,18.7,61.2,0.0,0.2,64.0,16.8,16.96,17.447,24.72,24.34,24.027,30.74,30.36,30.593,19.66,19.73,19.513,62.54,64.78,68.32,46,46,46,46,Verão
2023-03-01,0.0,16.1,24.8,31.7,20.1,59.4,0.0,0.0,64.0,16.54,16.79,17.293,24.78,24.45,24.073,31.06,30.57,30.547,19.86,19.78,19.56,61.3,63.54,67.44,49,49,49,49,Verão
2023-03-02,0.0,17.6,25.0,31.3,20.6,65.0,0.0,0.0,39.0,16.68,16.87,17.227,24.8,24.6,24.147,31.04,30.71,30.54,20.0,19.97,19.673,61.84,63.26,66.833,59,59,59,59,Verão
2023-03-03,0.0,17.0,24.9,30.0,21.5,62.3,0.0,0.0,10.2,16.58,16.92,17.16,24.8,24.75,24.307,30.86,30.69,30.527,20.06,20.22,19.913,61.5,62.83,65.827,69,69,69,69,Verão
2023-03-04,0.0,15.5,24.6,30.9,19.5,58.1,0.0,0.0,10.0,16.44,16.78,16.987,24.76,24.74,24.373,30.94,30.66,30.48,20.08,20.11,19.9,61.2,62.34,64.833,24,24,24,24,Verão
2023-03-05,0.0,15.8,24.9,31.4,19.2,58.2,0.0,0.0,0.2,16.4,16.6,16.773,24.84,24.78,24.507,31.06,30.9,30.593,20.18,19.92,19.88,60.6,61.57,63.387,25,25,25,25,Verão
2023-03-06,0.0,17.1,25.3,31.1,20.8,61.5,0.0,0.0,0.0,16.6,16.57,16.727,24.94,24.86,24.613,30.94,31.0,30.693,20.32,20.09,19.96,61.02,61.16,62.7,91,91,91,91,Verão
2023-03-07,0.0,17.4,24.6,30.1,20.7,64.5,0.0,0.0,0.0,16.56,16.62,16.767,24.86,24.83,24.687,30.7,30.87,30.707,20.34,20.17,20.093,60.92,61.38,62.48,82,82,82,82,Verão
2023-03-08,0.0,17.7,23.5,29.6,20.8,71.3,0.0,0.0,0.0,16.7,16.64,16.847,24.58,24.69,24.693,30.62,30.74,30.667,20.2,20.13,20.213,62.72,62.11,62.793,77,77,77,77,Verão
2023-03-09,5.2,16.9,23.8,30.1,19.1,66.9,5.2,5.2,5.2,16.98,16.71,16.847,24.42,24.59,24.633,30.46,30.7,30.593,20.12,20.1,20.113,64.48,62.84,63.053,65,65,65,65,Verão
2023-03-10,0.0,17.2,24.6,29.8,20.8,64.4,5.2,5.2,5.2,17.26,16.83,16.82,24.36,24.6,24.64,30.14,30.6,30.647,20.44,20.31,20.093,65.72,63.16,62.953,92,92,92,92,Verão
2023-03-11,0.0,16.8,24.1,28.7,20.5,63.9,5.2,5.2,5.2,17.2,16.9,16.78,24.12,24.53,24.613,29.66,30.3,30.553,20.38,20.35,20.187,66.2,63.61,62.84,31,31,31,31,Verão
2023-03-12,36.0,17.7,22.7,29.2,18.4,75.4,41.2,41.2,41.2,17.26,16.91,16.833,23.74,24.3,24.467,29.48,30.09,30.407,19.92,20.13,20.087,68.38,64.65,63.713,26,26,26,26,Verão
2023-03-13,0.0,17.2,23.2,27.3,19.7,69.5,41.2,41.2,41.2,17.16,16.93,16.813,23.68,24.13,24.353,29.02,29.82,30.167,19.7,19.95,19.987,68.02,65.37,64.08,110,110,110,110,Verão
2023-03-14,0.0,16.9,22.6,27.0,18.7,70.8,36.0,41.2,41.2,17.16,17.07,16.86,23.44,23.93,24.207,28.4,29.43,29.933,19.62,19.87,19.94,68.8,66.64,64.827,103,103,103,103,Verão
2023-03-15,0.0,16.2,23.0,29.2,17.8,67.5,36.0,41.2,41.2,16.96,17.11,16.873,23.12,23.74,24.107,28.28,29.21,29.827,19.02,19.73,19.88,69.42,67.57,65.247,89,89,89,89,Verão
2023-03-16,1.6,16.3,22.9,29.5,18.8,68.4,37.6,42.8,42.8,16.86,17.03,16.887,22.88,23.5,23.98,28.44,29.05,29.68,18.68,19.53,19.793,70.32,68.26,65.847,79,79,79,79,Verão
2023-03-17,0.0,15.2,23.3,29.7,17.0,62.3,1.6,42.8,42.8,16.36,16.81,16.727,23.0,23.37,23.867,28.54,29.01,29.573,18.4,19.16,19.553,67.7,68.04,65.667,72,72,72,72,Verão
2023-03-18,0.0,16.4,23.3,29.6,18.3,66.2,1.6,42.8,42.8,16.2,16.68,16.687,23.02,23.35,23.76,29.0,29.01,29.547,18.12,18.91,19.34,67.04,67.53,65.927,36,36,36,36,Verão
2023-03-19,0.0,17.3,23.8,30.8,20.2,68.5,1.6,37.6,42.8,16.28,16.72,16.807,23.26,23.35,23.707,29.76,29.08,29.54,18.42,19.02,19.387,66.58,67.69,66.62,35,35,35,35,Verão
2023-03-20,0.0,17.2,23.8,29.9,20.5,67.3,1.6,37.6,42.8,16.48,16.72,16.9,23.42,23.27,23.633,29.9,29.09,29.44,18.96,18.99,19.473,66.54,67.98,67.227,155,155,155,155,Outono
2023-03-21,0.0,16.4,24.3,31.0,18.9,63.3,0.0,37.6,42.8,16.5,16.68,16.853,23.7,23.29,23.567,30.2,29.32,29.433,18.98,18.83,19.347,65.52,67.92,67.347,123,123,123,123,Outono
2023-03-22,0.0,15.9,24.6,30.3,20.6,59.5,0.0,1.6,42.8,16.64,16.5,16.753,23.96,23.48,23.567,30.32,29.43,29.447,19.7,19.05,19.34,64.96,66.33,67.013,139,139,139,139,Outono
2023-03-23,0.0,15.9,24.1,30.3,19.6,61.3,0.0,1.6,42.8,16.54,16.37,16.633,24.12,23.57,23.607,30.46,29.73,29.493,19.96,19.04,19.26,63.98,65.51,66.347,138,138,138,138,Outono
2023-03-24,0.0,14.8,24.7,31.1,19.2,56.2,0.0,1.6,37.6,16.04,16.16,16.493,24.3,23.78,23.667,30.52,30.14,29.56,19.76,19.09,19.267,61.52,64.05,65.633,94,94,94,94,Outono
2023-03-25,0.0,14.5,25.3,31.5,19.1,52.9,0.0,1.6,37.6,15.5,15.99,16.313,24.6,24.01,23.713,30.84,30.37,29.673,19.48,19.22,19.153,58.64,62.59,64.867,52,52,52,52,Outono
2023-03-26,0.0,14.9,25.5,32.0,20.3,53.8,0.0,0.0,37.6,15.2,15.85,16.187,24.84,24.27,23.807,31.04,30.62,29.893,19.76,19.37,19.14,56.74,61.13,64.193,40,40,40,40,Outono
2023-03-27,0.0,16.8,25.1,32.1,19.0,61.3,0.0,0.0,1.6,15.38,16.01,16.127,24.94,24.45,23.967,31.4,30.86,30.087,19.44,19.57,19.18,57.1,61.03,63.253,177,177,177,177,Outono
2023-03-28,1.6,17.7,24.6,30.8,19.3,66.8,1.6,1.6,3.2,15.74,16.14,16.16,25.04,24.58,24.06,31.5,30.98,30.32,19.38,19.67,19.153,58.2,61.09,63.073,121,121,121,121,Outono
2023-03-29,0.0,16.8,24.3,30.5,20.2,64.5,1.6,1.6,3.2,16.14,16.09,16.153,24.96,24.63,24.173,31.38,30.95,30.553,19.58,19.67,19.253,59.86,60.69,62.653,154,154,154,154,Outono
2023-03-30,0.0,13.7,24.0,30.7,18.4,54.8,1.6,1.6,3.2,15.98,15.74,15.987,24.7,24.65,24.24,31.22,31.03,30.653,19.44,19.46,19.293,60.24,59.44,61.807,175,175,175,175,Outono
2023-03-31,0.0,11.1,24.4,31.8,17.1,46.2,1.6,1.6,1.6,15.22,15.21,15.64,24.48,24.66,24.34,31.18,31.11,30.807,18.8,19.28,19.18,58.72,57.73,60.327,169,169,169,169,Outono
2023-04-01,0.0,14.7,25.2,31.7,18.6,53.8,1.6,1.6,1.6,14.8,15.09,15.607,24.5,24.72,24.467,31.1,31.25,30.94,18.72,19.08,19.287,57.22,57.16,59.76,59,59,59,59,Outono
2023-04-02,0.0,16.6,23.9,30.2,18.9,64.7,0.0,1.6,1.6,14.58,15.16,15.62,24.36,24.7,24.507,30.98,31.24,30.98,18.64,19.01,19.327,56.8,57.5,59.66,40,40,40,40,Outono
2023-04-03,0.0,16.1,22.6,30.6,19.5,67.5,0.0,1.6,1.6,14.44,15.29,15.54,24.02,24.49,24.427,31.0,31.19,30.967,18.5,19.04,19.28,57.4,58.63,59.593,232,232,232,232,Outono
2023-04-04,0.0,15.2,23.0,30.0,17.6,63.8,0.0,1.6,1.6,14.74,15.36,15.407,23.82,24.26,24.373,30.86,31.04,30.973,18.34,18.89,19.087,59.2,59.72,59.36,185,185,185,185,Outono
2023-04-05,0.0,14.8,23.6,30.1,19.3,59.0,0.0,1.6,1.6,15.48,15.35,15.3,23.66,24.07,24.327,30.52,30.85,30.913,18.78,18.79,19.113,61.76,60.24,59.073,179,179,179,179,Outono
2023-04-06,0.0,16.2,24.3,30.8,20.7,61.7,0.0,1.6,1.6,15.78,15.29,15.32,23.48,23.99,24.307,30.34,30.72,30.947,19.2,18.96,19.12,63.34,60.28,59.22,135,135,135,135,Outono
2023-04-07,0.0,17.3,23.0,29.5,20.1,71.5,0.0,0.0,1.6,15.92,15.25,15.413,23.3,23.83,24.233,30.2,30.59,30.893,19.44,19.04,19.153,64.7,60.75,59.9,39,39,39,39,Outono
2023-04-08,12.2,18.4,23.2,29.3,19.1,76.1,12.2,12.2,13.8,16.38,15.41,15.653,23.42,23.72,24.133,29.94,30.47,30.773,19.36,18.93,19.147,66.42,61.91,61.227,64,64,64,64,Outono
2023-04-09,6.0,18.2,21.4,27.2,18.7,82.4,18.2,18.2,19.8,16.98,15.86,15.9,23.1,23.46,23.873,29.38,30.12,30.487,19.58,18.96,19.12,70.14,64.67,63.193,39,39,39,39,Outono
2023-04-10,6.6,16.8,21.5,27.9,16.7,75.7,24.8,24.8,26.4,17.38,16.43,16.027,22.68,23.17,23.607,28.94,29.73,30.213,19.06,18.92,18.88,73.48,67.62,64.653,320,320,320,320,Outono
2023-04-11,0.0,16.0,21.6,27.7,18.1,71.4,24.8,24.8,26.4,17.34,16.56,15.973,22.14,22.81,23.373,28.32,29.33,29.92,18.54,18.87,18.82,75.42,69.38,65.327,261,261,261,261,Outono
2023-04-12,0.0,17.0,21.4,26.8,19.0,76.8,24.8,24.8,24.8,17.28,16.6,15.927,21.82,22.56,23.16,27.78,28.99,29.653,18.32,18.88,18.8,76.48,70.59,65.993,226,226,226,226,Outono
2023-04-13,5.4,17.3,23.2,29.8,19.2,71.0,18.0,30.2,30.2,17.06,16.72,15.96,21.82,22.62,23.087,27.88,28.91,29.607,18.34,18.85,18.733,75.46,70.94,66.427,221,221,221,221,Outono
2023-04-14,0.0,18.4,23.0,29.0,21.0,75.8,12.0,30.2,30.2,17.1,17.04,16.273,22.14,22.62,23.02,28.24,28.81,29.493,18.8,19.19,18.907,74.14,72.14,67.827,232,232,232,232,Outono
2023-04-15,6.8,17.9,22.4,28.6,18.6,77.2,12.2,37.0,37.0,17.32,17.35,16.727,22.32,22.5,22.887,28.38,28.66,29.28,19.18,19.12,19.007,74.44,73.96,69.893,63,63,63,63,Outono
2023-04-16,0.2,15.9,22.7,28.4,18.6,66.2,12.4,37.2,37.2,17.3,17.32,16.807,22.54,22.34,22.72,28.52,28.42,29.06,19.28,18.91,19.007,73.4,74.41,70.72,64,64,64,64,Outono
2023-04-17,0.0,15.5,23.0,29.8,17.5,64.3,12.4,37.2,37.2,17.0,17.14,16.733,22.86,22.34,22.66,29.12,28.45,29.033,18.98,18.65,18.913,70.9,73.69,70.693,302,302,302,302,Outono
2023-04-18,0.0,16.7,23.9,30.7,18.0,66.4,7.0,25.0,37.2,16.88,16.97,16.773,23.0,22.41,22.747,29.3,28.59,29.04,18.74,18.54,18.813,69.98,72.72,70.62,260,260,260,260,Outono
2023-04-19,0.0,18.6,21.8,26.5,19.3,82.6,7.0,19.0,37.2,16.92,17.01,17.0,22.76,22.45,22.667,28.8,28.52,28.807,18.4,18.6,18.927,71.34,72.74,71.873,208,208,208,208,Outono
2023-04-20,4.2,13.7,21.4,27.0,18.2,65.8,4.4,16.6,41.4,16.08,16.7,16.927,22.56,22.44,22.52,28.48,28.43,28.6,18.32,18.75,18.853,69.06,71.75,72.327,236,236,236,236,Outono
2023-04-21,0.0,12.9,19.2,22.7,16.3,67.4,4.2,16.6,41.4,15.48,16.39,16.707,21.86,22.2,22.18,27.34,27.93,28.06,17.86,18.57,18.56,69.3,71.35,72.707,50,50,50,50,Outono
2023-04-22,0.2,14.1,19.1,23.6,16.3,73.5,4.4,16.8,41.6,15.2,16.1,16.493,21.08,21.97,21.92,26.1,27.61,27.667,17.62,18.3,18.307,71.14,71.02,72.84,65,65,65,65,Outono
2023-04-23,0.0,15.0,19.5,24.8,16.4,75.8,4.4,11.4,29.4,14.86,15.87,16.267,20.2,21.6,21.673,24.92,27.11,27.367,17.3,18.02,18.127,73.02,71.5,72.82,56,56,56,56,Outono
2023-04-24,0.0,14.0,19.9,26.2,15.1,70.2,4.4,11.4,23.4,13.94,15.43,15.987,19.82,21.29,21.573,24.86,26.83,27.3,16.46,17.43,17.887,70.54,70.94,72.007,293,293,293,293,Outono
2023-04-25,0.0,14.2,20.7,27.8,15.2,68.3,0.2,4.6,16.8,14.04,15.06,15.813,19.68,21.12,21.52,25.02,26.75,27.293,15.86,17.09,17.787,71.04,70.05,71.513,296,296,296,296,Outono
2023-04-26,0.0,16.0,22.3,29.1,18.0,68.7,0.2,4.4,16.8,14.66,15.07,15.813,20.3,21.08,21.567,26.3,26.82,27.387,16.2,17.03,17.78,71.3,70.3,71.333,219,219,219,219,Outono
2023-04-27,0.0,16.7,22.9,29.0,18.2,70.0,0.0,4.4,16.8,15.18,15.19,15.793,21.06,21.07,21.667,27.38,26.74,27.533,16.58,17.1,17.727,70.6,70.87,70.88,187,187,187,187,Outono
2023-04-28,7.8,18.3,22.0,28.8,18.7,80.1,7.8,12.2,19.2,15.84,15.35,15.86,21.56,20.88,21.587,28.18,26.55,27.467,17.04,17.17,17.693,71.46,72.24,71.487,148,148,148,148,Outono
2023-04-29,9.2,17.7,20.8,26.4,17.5,82.9,17.0,21.4,28.4,16.58,15.26,15.813,21.74,20.78,21.44,28.22,26.54,27.293,17.52,16.99,17.46,74.0,72.27,71.96,43,43,43,43,Outono
2023-04-30,1.4,15.5,20.9,27.6,16.7,72.5,18.4,18.6,23.0,16.84,15.44,15.653,21.78,20.73,21.34,28.18,26.6,27.227,17.82,16.84,17.333,74.84,72.94,71.647,28,28,28,28,Outono
2023-05-01,0.0,14.4,21.3,28.0,16.7,67.0,18.4,18.6,22.8,16.52,15.59,15.553,21.58,20.94,21.247,27.96,27.13,27.2,17.56,16.88,17.207,74.5,72.9,71.7,52,52,52,52,Outono
2023-05-02,0.0,12.2,20.5,28.8,14.0,61.8,18.4,18.4,22.8,15.62,15.4,15.333,21.1,21.08,21.08,27.92,27.65,27.133,16.72,16.65,16.973,72.86,71.73,71.533,171,171,171,171,Outono
2023-05-03,0.0,13.8,21.3,28.7,15.4,65.1,10.6,18.4,22.8,14.72,15.28,15.14,20.96,21.26,20.907,27.9,28.04,27.0,16.06,16.55,16.8,69.86,70.66,71.447,165,165,165,165,Outono
